Seq,SOMAS_ID_round1,SOMAS_ID_round2,ColCheck_r1,ColCheck_r2,Organism,CV_r1,CV_r2
13690-26,BGN.13690.26.3,BGN.13690.26.3,PASS,PASS,Human,8.84882717577341,11.0378096804843
13691-10,SLC5A8.13691.10.3,SLC5A8.13691.10.3,PASS,PASS,Human,7.53005327753157,12.4585813837487
13692-154,WISP1.13692.154.3,WISP1.13692.154.3,PASS,PASS,Human,3.77044993790803,6.94213336648224
13694-24,CRLF2.13694.24.3,CRLF2.13694.24.3,PASS,PASS,Human,4.08780733833497,5.45089630902235
13698-28,KIAA0319L.13698.28.3,KIAA0319L.13698.28.3,PASS,PASS,Human,4.0111518088248,6.30788486635491
13700-10,ANXA2.13700.10.3,ANXA2.13700.10.3,PASS,PASS,Human,12.8687912539513,17.2747289612973
13704-5,HMGCS2.13704.5.3,HMGCS2.13704.5.3,PASS,PASS,Human,5.05315853156566,5.1869565484971
13707-27,SPARCL1.13707.27.3,SPARCL1.13707.27.3,PASS,PASS,Human,6.27368721383843,6.26834941671029
13708-56,KLK8.13708.56.3,KLK8.13708.56.3,PASS,PASS,Human,3.1338211286703,7.59584700260164
13711-10,CLTC.13711.10.3,CLTC.13711.10.3,PASS,PASS,Human,3.69941414229563,5.76842906619247
13713-164,SEC22A.13713.164.3,SEC22A.13713.164.3,PASS,PASS,Human,11.7505642543497,12.9808785520544
13718-1,IL17A.13718.1.3,IL17A.13718.1.3,PASS,PASS,Human,4.00085748857269,4.55551398256286
13719-19,PAK4.13719.19.3,PAK4.13719.19.3,PASS,PASS,Human,8.70137592763736,7.37184687402367
13720-95,PRTN3.13720.95.3,PRTN3.13720.95.3,PASS,PASS,Human,4.24872893933442,5.59431506881823
13725-3,FGF16.13725.3.3,FGF16.13725.3.3,PASS,PASS,Human,5.08717682870854,6.75879524978573
13727-44,SPOP.13727.44.3,SPOP.13727.44.3,PASS,PASS,Human,6.72925884414005,6.88217238432834
13728-19,ERP29.13728.19.3,ERP29.13728.19.3,PASS,PASS,Human,11.5685831343068,12.0873718103674
13732-79,CTF1.13732.79.3,CTF1.13732.79.3,PASS,PASS,Human,12.4440895301752,13.9636440492613
13734-22,IFNL1.13734.22.3,IFNL1.13734.22.3,PASS,PASS,Human,3.93521839197026,12.809520526393
13735-1,RAP1GAP.13735.1.3,RAP1GAP.13735.1.3,PASS,PASS,Human,4.92693321130046,5.48176081187308
13739-3,FLRT1.13739.3.3,FLRT1.13739.3.3,PASS,PASS,Human,6.31123567192597,4.61786938491159
13740-51,FRZB.13740.51.3,FRZB.13740.51.3,PASS,PASS,Human,3.77812934711375,4.68003513740666
13741-36,IGFBP1.13741.36.3,IGFBP1.13741.36.3,PASS,PASS,Human,3.21161889073832,2.95801605218436
13743-56,CUL4B.13743.56.3,CUL4B.13743.56.3,PASS,PASS,Human,3.99108370403643,3.46224169959507
13744-37,IL3RA.13744.37.3,IL3RA.13744.37.3,PASS,PASS,Human,3.9635252951373,2.60757172081875
13745-10,PKD2.13745.10.3,PKD2.13745.10.3,PASS,PASS,Human,3.75737415914442,10.3079433309802
13924-13,MYZAP.13924.13.3,MYZAP.13924.13.3,PASS,PASS,Human,5.88853249660303,6.52650275044171
13926-1,RMI1.13926.1.3,RMI1.13926.1.3,PASS,PASS,Human,5.17394556900425,5.16130975311271
13929-27,CROT.13929.27.3,CROT.13929.27.3,PASS,PASS,Human,4.66781559784917,4.98518656628931
13930-3,APOBEC3G.13930.3.3,APOBEC3G.13930.3.3,PASS,PASS,Human,14.4663126339153,9.94102231458005
13932-45,ARHGEF7.13932.45.3,ARHGEF7.13932.45.3,PASS,PASS,Human,6.98655227181677,9.03842897700537
13933-276,NAB1.13933.276.3,NAB1.13933.276.3,PASS,PASS,Human,8.18158986366344,10.9656153188344
13934-3,MCF2L.13934.3.3,MCF2L.13934.3.3,PASS,PASS,Human,4.45216748633573,3.7117356426767
13936-24,PGK2.13936.24.3,PGK2.13936.24.3,PASS,PASS,Human,4.3942446812263,14.9619708658286
13937-75,CAND1.13937.75.3,CAND1.13937.75.3,PASS,PASS,Human,4.63552377596957,7.14465982082267
13939-14,UGP2.13939.14.3,UGP2.13939.14.3,PASS,PASS,Human,3.52633001804381,4.88558369098962
13940-19,IFI16.13940.19.3,IFI16.13940.19.3,PASS,PASS,Human,6.27931105294038,9.64244371806399
13941-82,FARS2.13941.82.3,FARS2.13941.82.3,PASS,PASS,Human,7.41889890640652,6.99061809055107
13942-140,SPSB1.13942.140.3,SPSB1.13942.140.3,PASS,PASS,Human,5.12439327355305,4.70977581717939
13943-38,DPY30.13943.38.3,DPY30.13943.38.3,PASS,PASS,Human,6.38219824945485,2.92041177149844
13947-371,NUDT12.13947.371.3,NUDT12.13947.371.3,PASS,PASS,Human,6.18556656672722,9.0641171356506
13948-50,GABBR2.13948.50.3,GABBR2.13948.50.3,PASS,PASS,Human,8.82939138146492,12.8663249639617
13954-9,GNPNAT1.13954.9.3,GNPNAT1.13954.9.3,PASS,PASS,Human,11.0334014253445,5.73828863218779
13963-7,TOLLIP.13963.7.3,TOLLIP.13963.7.3,PASS,PASS,Human,11.1852785298342,14.4671227622917
13967-14,TXNRD1.13967.14.3,TXNRD1.13967.14.3,PASS,PASS,Human,3.25279183404491,4.22683502016737
13972-4,HSD17B14.13972.4.3,HSD17B14.13972.4.3,PASS,PASS,Human,5.71737216162019,5.62206167515717
13973-62,TTL.13973.62.3,TTL.13973.62.3,PASS,PASS,Human,8.78429303769401,7.9881655980357
13976-9,ARHGEF1.13976.9.3,ARHGEF1.13976.9.3,PASS,PASS,Human,9.02802710999165,8.51409251845693
13977-28,BARD1.13977.28.3,BARD1.13977.28.3,PASS,PASS,Human,3.18004118026619,4.60492324981734
13978-122,TBX3.13978.122.3,TBX3.13978.122.3,PASS,PASS,Human,4.83715426100875,19.6654188957124
13982-33,RGS18.13982.33.3,RGS18.13982.33.3,PASS,PASS,Human,8.90653782656315,9.35640349616821
13984-23,DDX25.13984.23.3,DDX25.13984.23.3,PASS,PASS,Human,4.98902736499847,5.35790088790761
13988-67,NMRAL1.13988.67.3,NMRAL1.13988.67.3,PASS,PASS,Human,5.50516005207213,4.09047128799582
13990-1,PC.13990.1.3,PC.13990.1.3,PASS,PASS,Human,4.47931067618839,15.8560308056604
13991-47,EIF4G3.13991.47.3,EIF4G3.13991.47.3,PASS,PASS,Human,4.14360691267928,2.22821812322948
13992-12,NSF.13992.12.3,NSF.13992.12.3,PASS,PASS,Human,7.00688117549221,9.9133958144686
13996-16,PPCDC.13996.16.3,PPCDC.13996.16.3,PASS,PASS,Human,3.2013372645158,4.4822325817223
13998-26,ADSSL1.13998.26.3,ADSSL1.13998.26.3,PASS,PASS,Human,12.9656296275702,8.94978676696786
14002-18,DOCK9.14002.18.3,DOCK9.14002.18.3,PASS,PASS,Human,3.74095250864036,7.14853012387353
14005-2,CHD7.14005.2.3,CHD7.14005.2.3,PASS,PASS,Human,3.17152178584282,3.84516086890234
14006-36,GNMT.14006.36.3,GNMT.14006.36.3,PASS,PASS,Human,3.5174181678333,5.61509559824855
14007-22,PAPSS1.14007.22.3,PAPSS1.14007.22.3,PASS,PASS,Human,8.37267947384003,4.17070165489893
14008-22,DCP1A.14008.22.3,DCP1A.14008.22.3,PASS,PASS,Human,7.56357460981287,6.91020955891574
14009-65,TNFAIP3.14009.65.3,TNFAIP3.14009.65.3,PASS,PASS,Human,3.47852627016212,3.89304720862986
14011-17,S100A11.14011.17.3,S100A11.14011.17.3,PASS,PASS,Human,6.12684365490237,4.15255348959795
14012-17,DHX58.14012.17.3,DHX58.14012.17.3,PASS,PASS,Human,3.1685610372043,3.86217562674232
14019-73,EVPL.14019.73.3,EVPL.14019.73.3,PASS,PASS,Human,4.13590513370845,16.1331870646733
14021-81,MED4.14021.81.3,MED4.14021.81.3,PASS,PASS,Human,4.93082135091493,5.85076237486916
14023-84,IBSP.14023.84.3,IBSP.14023.84.3,PASS,PASS,Human,11.6658013509361,15.2884005042697
14024-196,EDA.14024.196.3,EDA.14024.196.3,PASS,PASS,Human,6.44953316802277,8.3029288072126
14028-22,PIK3C2A.14028.22.3,PIK3C2A.14028.22.3,PASS,PASS,Human,6.98799995183402,8.01461894179111
14029-42,COPS2.14029.42.3,COPS2.14029.42.3,PASS,PASS,Human,4.47818768817915,8.83404893565712
14030-21,TNFSF4.14030.21.3,TNFSF4.14030.21.3,PASS,PASS,Human,9.51804472130157,7.07559222557128
14031-18,FGF7.14031.18.3,FGF7.14031.18.3,PASS,PASS,Human,6.16205696339923,5.57350265757558
14032-2,VEGFA.14032.2.3,VEGFA.14032.2.3,PASS,PASS,Human,4.70972438264166,5.24525094160903
14034-22,TACSTD2.14034.22.3,TACSTD2.14034.22.3,PASS,PASS,Human,3.28347401187096,3.65986243847098
14036-116,MPDZ.14036.116.3,MPDZ.14036.116.3,PASS,PASS,Human,4.77272358605889,10.3707090920396
14037-18,RANBP3.14037.18.3,RANBP3.14037.18.3,PASS,PASS,Human,3.61648827340262,7.76692960952025
14039-33,KLK5.14039.33.3,KLK5.14039.33.3,PASS,PASS,Human,4.79286884326788,3.61927952817312
14041-13,GZMB.14041.13.3,GZMB.14041.13.3,PASS,PASS,Human,5.03787383053818,4.14836021366143
14043-12,EEA1.14043.12.3,EEA1.14043.12.3,PASS,PASS,Human,6.80613131525925,6.56795362450612
14045-12,NCOA2.14045.12.3,NCOA2.14045.12.3,PASS,PASS,Human,5.26828666116115,6.46621094702502
14048-7,IL1RAP.14048.7.3,IL1RAP.14048.7.3,PASS,PASS,Human,8.92442715872789,7.04594231062547
14049-17,IL7.14049.17.3,IL7.14049.17.3,PASS,PASS,Human,3.74666080163676,7.44629471398071
14051-54,FOXC2.14051.54.3,FOXC2.14051.54.3,PASS,PASS,Human,3.73214764462118,4.34100639118492
14052-26,UNC13A.14052.26.3,UNC13A.14052.26.3,PASS,PASS,Human,3.54790298929597,5.06136857149978
14054-17,IL15RA.14054.17.3,IL15RA.14054.17.3,PASS,PASS,Human,3.0587050106667,13.8087026614449
14056-4,CGA.14056.4.3,CGA.14056.4.3,PASS,PASS,Human,3.5064831593775,3.90828953660622
14057-68,TNFSF15.14057.68.3,TNFSF15.14057.68.3,PASS,PASS,Human,4.66930820347424,6.85634399592501
14063-17,OSM.14063.17.3,OSM.14063.17.3,PASS,PASS,Human,3.52241179970867,4.89474736179149
14065-11,CD5.14065.11.3,CD5.14065.11.3,PASS,PASS,Human,3.55404922697473,5.28153952175379
14066-49,MAGI2.14066.49.3,MAGI2.14066.49.3,PASS,PASS,Human,4.94011072052129,7.61013823963986
14068-29,CCL25.14068.29.3,CCL25.14068.29.3,PASS,PASS,Human,4.6593127943276,5.24129646330405
14070-56,ITSN1.14070.56.3,ITSN1.14070.56.3,PASS,PASS,Human,4.43609789373348,6.0922862941144
14074-2,SHC2.14074.2.3,SHC2.14074.2.3,PASS,PASS,Human,4.17557589257528,6.26945410094922
14078-69,XCL1.14078.69.3,XCL1.14078.69.3,PASS,PASS,Human,3.42170506117709,8.71454278510392
14079-14,IL18R1.14079.14.3,IL18R1.14079.14.3,PASS,PASS,Human,4.44620289644862,5.73105297524023
14081-5,ULBP1.14081.5.3,ULBP1.14081.5.3,PASS,PASS,Human,4.66886469263139,11.6169534599798
14082-56,TLN2.14082.56.3,TLN2.14082.56.3,PASS,PASS,Human,4.41945878517816,6.75034045385558
14083-25,SEPHS1.14083.25.3,SEPHS1.14083.25.3,PASS,PASS,Human,15.1558082362791,4.59743915476179
14084-191,ICOS.14084.191.3,ICOS.14084.191.3,PASS,PASS,Human,3.90868059375842,4.8777794065996
14086-11,SMPDL3A.14086.11.3,SMPDL3A.14086.11.3,PASS,PASS,Human,7.82342395290959,10.8330518418673
14088-38,IGFBP6.14088.38.3,IGFBP6.14088.38.3,PASS,PASS,Human,3.66628690210306,4.32213752118599
14089-41,EPHA5.14089.41.3,EPHA5.14089.41.3,PASS,PASS,Human,4.14721905956666,18.0205521415771
14091-42,CBR3.14091.42.3,CBR3.14091.42.3,PASS,PASS,Human,6.55542136981742,3.8509468296736
14093-10,FLT3LG.14093.10.3,FLT3LG.14093.10.3,PASS,PASS,Human,5.13255324474746,9.61545251708016
14094-29,HBEGF.14094.29.3,HBEGF.14094.29.3,PASS,PASS,Human,4.65399689361674,5.43650389007426
14095-1,KLRK1.14095.1.3,KLRK1.14095.1.3,PASS,PASS,Human,5.91467343680321,4.45635127649253
14097-86,CHST15.14097.86.3,CHST15.14097.86.3,PASS,PASS,Human,4.30521603630577,7.37064008606471
14098-28,CARS.14098.28.3,CARS.14098.28.3,PASS,PASS,Human,4.06489647733269,9.64211950119359
14099-20,PSMA4.14099.20.3,PSMA4.14099.20.3,PASS,PASS,Human,3.66094764593456,17.9800893667226
14100-63,C1QC.14100.63.3,C1QC.14100.63.3,PASS,PASS,Human,4.7628437959655,6.06595904806432
14101-2,CNTFR.14101.2.3,CNTFR.14101.2.3,PASS,PASS,Human,5.29681987021943,7.22411566832174
14103-12,TPSG1.14103.12.3,TPSG1.14103.12.3,PASS,PASS,Human,5.35672237489966,4.33654005345022
14105-5,SERPINA4.14105.5.3,SERPINA4.14105.5.3,PASS,PASS,Human,10.3228075220864,12.1423124800944
14106-46,RAP1GDS1.14106.46.3,RAP1GDS1.14106.46.3,PASS,PASS,Human,3.67568625091339,10.9491680404763
14107-1,MTHFS.14107.1.3,MTHFS.14107.1.3,PASS,PASS,Human,6.44954013295054,10.0273414622957
14109-15,CCL15.14109.15.3,CCL15.14109.15.3,PASS,PASS,Human,5.12712138735386,4.96279826904677
14110-200,SPARC.14110.200.3,SPARC.14110.200.3,PASS,PASS,Human,4.88554065632746,5.1650406066538
14112-40,RELT.14112.40.3,RELT.14112.40.3,PASS,PASS,Human,5.68962096715663,4.72215704189871
14114-18,PIANP.14114.18.3,PIANP.14114.18.3,PASS,PASS,Human,3.57983988398606,6.73170966060954
14115-34,ADM.14115.34.3,ADM.14115.34.3,PASS,PASS,Human,6.24883497356591,5.70414337003813
14116-129,S100A4.14116.129.3,S100A4.14116.129.3,PASS,PASS,Human,18.5720325661778,10.3649718486171
14120-2,RNF43.14120.2.3,RNF43.14120.2.3,PASS,PASS,Human,6.94756811158679,8.31922674964007
14121-24,TNFRSF10D.14121.24.3,TNFRSF10D.14121.24.3,PASS,PASS,Human,8.67057847196478,5.54719451305677
14122-132,ZNRF3.14122.132.3,ZNRF3.14122.132.3,PASS,PASS,Human,3.6572304060519,4.41115590494583
14123-34,C10orf54.14123.34.3,C10orf54.14123.34.3,PASS,PASS,Human,10.7456684096034,8.41749546811771
14124-6,EFNA2.14124.6.3,EFNA2.14124.6.3,PASS,PASS,Human,4.62201667663684,3.72662244653627
14125-5,APOM.14125.5.3,APOM.14125.5.3,PASS,PASS,Human,6.16375950381999,11.5300128817516
14128-121,IFNA10.14128.121.3,IFNA10.14128.121.3,PASS,PASS,Human,6.93060474455046,7.82540874827616
14129-1,IFNA7.14129.1.3,IFNA7.14129.1.3,PASS,PASS,Human,4.01078771751069,5.51847113966695
14131-37,EFNB2.14131.37.3,EFNB2.14131.37.3,PASS,PASS,Human,7.18707680957312,13.2290640771568
14132-21,HHLA2.14132.21.3,HHLA2.14132.21.3,PASS,PASS,Human,4.50161303222992,7.67399816340969
14133-93,IL1R2.14133.93.3,IL1R2.14133.93.3,PASS,PASS,Human,3.08678355220926,3.88904853226702
14135-3,RXFP1.14135.3.3,RXFP1.14135.3.3,PASS,PASS,Human,5.38505315526269,9.77644433698185
14136-234,CD93.14136.234.3,CD93.14136.234.3,PASS,PASS,Human,3.91426806565954,5.50757877313748
14139-16,NRG4.14139.16.3,NRG4.14139.16.3,PASS,PASS,Human,3.92731720529314,3.1592600738496
14144-3,HIST3H2A.14144.3.3,HIST3H2A.14144.3.3,PASS,PASS,Human,16.332451269788,8.63895816798803
14147-50,IFNG.14147.50.3,IFNG.14147.50.3,PASS,PASS,Human,4.32322192284741,8.45945837816742
14148-2,ISG15.14148.2.3,ISG15.14148.2.3,PASS,PASS,Human,4.79706196811284,9.03596577017976
14149-9,IL1F8.14149.9.3,IL36B.14149.9.3,PASS,PASS,Human,3.72450390613022,5.29370583926209
14151-4,ISG15.14151.4.3,ISG15.14151.4.3,PASS,PASS,Human,4.83794675757621,7.43054099431681
14153-8,EFNA3.14153.8.3,EFNA3.14153.8.3,PASS,PASS,Human,2.75418852429317,4.38883993894397
14157-21,YWHAE.14157.21.3,YWHAE.14157.21.3,PASS,PASS,Human,6.74621762385591,8.49377636088519
14175-78,SCP2D1.14175.78.3,SCP2D1.14175.78.3,PASS,PASS,Human,4.64708128295723,4.13085976854518
14178-18,CDKN3.14178.18.3,CDKN3.14178.18.3,PASS,PASS,Human,7.88039827538867,4.12321546898753
14186-13,RFFL.14186.13.3,RFFL.14186.13.3,PASS,PASS,Human,6.82798848643823,10.8050494558826
14192-31,PDCL2.14192.31.3,PDCL2.14192.31.3,PASS,PASS,Human,4.55435740744222,3.85958565273783
14197-2,PRDM1.14197.2.3,PRDM1.14197.2.3,PASS,PASS,Human,7.65562061881642,6.05161135556877
14204-55,FOXJ2.14204.55.3,FOXJ2.14204.55.3,PASS,PASS,Human,6.68422656346644,12.9552876349732
14206-28,APBB1.14206.28.3,APBB1.14206.28.3,PASS,PASS,Human,5.31537569944535,6.52126495443541
14208-3,RBP7.14208.3.3,RBP7.14208.3.3,PASS,PASS,Human,7.05865656161254,9.74226073335162
14222-68,S100A5.14222.68.3,S100A5.14222.68.3,PASS,PASS,Human,8.43766953490972,5.97902652729074
14228-1,PCDH15.14228.1.3,PCDH15.14228.1.3,PASS,PASS,Human,5.12623468612037,5.07555645747703
14229-5,MOCS3.14229.5.3,MOCS3.14229.5.3,PASS,PASS,Human,8.48645958783384,11.7345216549898
14245-195,SNX7.14245.195.3,SNX7.14245.195.3,PASS,PASS,Human,9.85955241966902,7.49933120431101
14246-50,DOK2.14246.50.3,DOK2.14246.50.3,PASS,PASS,Human,16.9797692421598,9.43485979349812
14249-68,MID2.14249.68.3,MID2.14249.68.3,PASS,PASS,Human,5.09313772994398,14.8324038929633
14254-27,PTPN4.14254.27.3,PTPN4.14254.27.3,PASS,PASS,Human,6.66927562849763,14.7351256232285
14260-112,NET1.14260.112.3,NET1.14260.112.3,PASS,PASS,Human,4.62129385488151,13.5262907774835
14268-4,SRXN1.14268.4.3,SRXN1.14268.4.3,PASS,PASS,Human,9.70941575295768,6.28058888533034
14283-12,RAB14.14283.12.3,RAB14.14283.12.3,PASS,PASS,Human,4.80935289435901,7.33545752651865
14308-192,CLECL1.14308.192.3,CLECL1.14308.192.3,PASS,PASS,Human,5.65934728155071,4.49562688023676
14314-6,PPIL2.14314.6.3,PPIL2.14314.6.3,PASS,PASS,Human,11.5243932636536,8.83626709520365
14318-1,VPS29.14318.1.3,VPS29.14318.1.3,PASS,PASS,Human,6.19787305740094,3.61424553924184
14324-52,SMC3.14324.52.3,SMC3.14324.52.3,PASS,PASS,Human,7.81387656670271,9.65527420210576
14334-3,RCVRN.14334.3.3,RCVRN.14334.3.3,PASS,PASS,Human,3.84185511066951,14.0631861321209
14495-161,GDF11.14495.161.3,GDF11.14495.161.3,PASS,PASS,Human,3.33872810271974,4.92749737814146
14582-57,GDF11.14582.57.3,GDF11.14582.57.3,PASS,PASS,Human,7.56874829916929,7.92741923745688
14583-49,MSTN.14583.49.3,MSTN.14583.49.3,PASS,PASS,Human,4.56074192854823,6.70514128540334
14587-16,GDF11.14587.16.3,GDF11.14587.16.3,PASS,PASS,Human,5.5273789225582,6.39599224540796
14597-5,SEMA6C.14597.5.3,SEMA6C.14597.5.3,PASS,PASS,Human,4.37731044674037,8.73372415439877
14599-18,STAB1.14599.18.3,STAB1.14599.18.3,PASS,PASS,Human,4.8804087535127,3.89994254219354
14603-51,KIAA0040.14603.51.3,KIAA0040.14603.51.3,PASS,PASS,Human,4.34071760421694,6.46795008706345
14614-41,C1orf130.14614.41.3,NCMAP.14614.41.3,PASS,PASS,Human,7.79910580498459,14.291745130074
14615-46,KRTAP2.4.14615.46.3,KRTAP2.4.14615.46.3,PASS,PASS,Human,5.5660205261083,11.2314574753629
14616-16,ZNF382.14616.16.3,ZNF382.14616.16.3,PASS,PASS,Human,5.91455123168317,6.32467199047803
14617-7,CNTNAP1.14617.7.3,CNTNAP1.14617.7.3,PASS,PASS,Human,5.52467967880178,9.02569945004737
14623-26,SUMO3.14623.26.3,SUMO3.14623.26.3,PASS,PASS,Human,4.83926983149384,8.18465484803752
14624-51,CTCF.14624.51.3,CTCF.14624.51.3,PASS,PASS,Human,3.90369665985937,5.13955262985888
14628-72,FBXO3.14628.72.3,FBXO3.14628.72.3,PASS,PASS,Human,4.85878702723904,5.96638614978467
14631-22,DUSP16.14631.22.3,DUSP16.14631.22.3,PASS,PASS,Human,4.83746497162135,5.06334024427264
14636-25,HRSP12.14636.25.3,HRSP12.14636.25.3,PASS,PASS,Human,2.88292685026041,5.83265869888178
14643-27,KIN.14643.27.3,KIN.14643.27.3,PASS,PASS,Human,5.72140359983628,4.84573951098936
14645-253,GSTA4.14645.253.3,GSTA4.14645.253.3,PASS,PASS,Human,8.0187437544699,8.06009681010377
14655-1,DNAJC17.14655.1.3,DNAJC17.14655.1.3,PASS,PASS,Human,4.0780993627834,5.276481696383
14662-6,MZF1.14662.6.3,MZF1.14662.6.3,PASS,PASS,Human,6.52497479877772,8.08130099290212
14663-44,RNF8.14663.44.3,RNF8.14663.44.3,PASS,PASS,Human,6.85320132707793,6.10688233010402
14670-1,SKIL.14670.1.3,SKIL.14670.1.3,PASS,PASS,Human,6.79912736583082,8.38051312512374
14675-20,EIF4B.14675.20.3,EIF4B.14675.20.3,PASS,PASS,Human,5.71970304043188,5.08023761443049
14684-17,CAPN2.14684.17.3,CAPN2.14684.17.3,PASS,PASS,Human,3.42532530189593,4.9737734442502
14685-17,AKT2.14685.17.3,AKT2.14685.17.3,PASS,PASS,Human,6.38356427516654,7.7937937884078
14688-6,PTPN7.14688.6.3,PTPN7.14688.6.3,PASS,PASS,Human,6.71058908172458,8.89563984741882
14689-3,SEC13.14689.3.3,SEC13.14689.3.3,PASS,PASS,Human,14.4405101460407,19.4161966914153
14692-3,ZNF276.14692.3.3,ZNF276.14692.3.3,PASS,PASS,Human,12.656235722186,13.8550918116634
14705-1,FIGF.14705.1.3,FIGF.14705.1.3,PASS,PASS,Human,3.54600553435181,7.08568132174549
14711-27,CST6.14711.27.3,CST6.14711.27.3,PASS,PASS,Human,3.42946703442191,4.42636251009426
14748-31,ARHGAP5.14748.31.3,ARHGAP5.14748.31.3,PASS,PASS,Human,11.7808185799809,8.37906959536913
2192-63,CCL27.2192.63.10,CCL27.2192.63.10,PASS,PASS,Human,4.93171895031835,10.4489307872128
2201-17,COL18A1.2201.17.6,COL18A1.2201.17.6,PASS,PASS,Human,3.94719151032736,9.83056403854493
2247-20,PROK1.2247.20.11,PROK1.2247.20.11,PASS,PASS,Human,3.51480207412604,6.14491508438629
2330-2,CXCL12.2330.2.1,CXCL12.2330.2.1,PASS,PASS,Human,5.89348520206984,4.27909501114908
2333-72,TGFB1.2333.72.1,TGFB1.2333.72.1,PASS,PASS,Human,5.49527749566886,3.22107190251205
2358-19,FLT4.2358.19.2,FLT4.2358.19.2,PASS,PASS,Human,4.90074996810098,4.42979581892318
2421-7,BDNF.2421.7.3,BDNF.2421.7.3,PASS,PASS,Human,5.0833521661093,5.11168131065949
2429-27,C8A.C8B.C8G.2429.27.4,C8A.C8B.C8G.2429.27.4,PASS,PASS,Human,9.65802072740428,11.6952691699961
2431-17,CTSG.2431.17.3,CTSG.2431.17.3,PASS,PASS,Human,6.35560829393018,3.99178014696603
2436-49,CXCL16.2436.49.4,CXCL16.2436.49.4,PASS,PASS,Human,4.13759849927275,7.56892203606371
2441-2,FGF10.2441.2.4,FGF10.2441.2.4,PASS,PASS,Human,3.8829281900601,13.7433967476339
2443-10,FGF8.2443.10.4,FGF8.2443.10.4,PASS,PASS,Human,7.02630976299262,4.43806997824303
2447-7,PLA2G2E.2447.7.4,PLA2G2E.2447.7.4,PASS,PASS,Human,4.19021083801916,9.87624911562414
2449-1,PLA2G5.2449.1.4,PLA2G5.2449.1.4,PASS,PASS,Human,4.08000203460173,8.67660534582155
2455-17,IL12A.IL12B.2455.17.4,IL12A.IL12B.2455.17.4,PASS,PASS,Human,5.37471962593021,3.3993678528418
2468-62,CCL20.2468.62.3,CCL20.2468.62.3,PASS,PASS,Human,3.5665942723274,12.33151997183
2474-54,APCS.2474.54.5,APCS.2474.54.5,PASS,PASS,Human,5.91831572268156,4.8448095747947
2475-1,KIT.2475.1.3,KIT.2475.1.3,PASS,PASS,Human,6.88764432334674,6.43353889053044
2500-2,ANGPT4.2500.2.3,ANGPT4.2500.2.3,PASS,PASS,Human,6.72295335417589,11.3093713553458
2501-51,CDH1.2501.51.3,CDH1.2501.51.3,PASS,PASS,Human,11.2925526622524,10.7593808252046
2505-49,GFRA3.2505.49.3,GFRA3.2505.49.3,PASS,PASS,Human,5.07429191861244,3.90485063161909
2514-65,EFNB3.2514.65.3,EFNB3.2514.65.3,PASS,PASS,Human,4.02153105435466,8.60062192114347
2515-14,GFRA2.2515.14.3,GFRA2.2515.14.3,PASS,PASS,Human,3.79457741409785,3.77190662648995
2516-57,CCL21.2516.57.3,CCL21.2516.57.3,PASS,PASS,Human,3.51287018885534,3.62323196409027
2524-56,HMGB1.2524.56.3,HMGB1.2524.56.3,PASS,PASS,Human,12.3223363310611,11.582157089264
2526-53,TNFRSF11B.2526.53.3,TNFRSF11B.2526.53.3,PASS,PASS,Human,10.7785177589542,11.0836408262144
2558-51,POMC.2558.51.3,POMC.2558.51.3,PASS,PASS,Human,4.04650737775679,16.5967945215159
2567-5,CFI.2567.5.6,CFI.2567.5.6,PASS,PASS,Human,3.73934798533218,6.70601688895762
2570-72,IGFBP2.2570.72.5,IGFBP2.2570.72.5,PASS,PASS,Human,8.1879176594195,8.14019658387117
2571-12,IGFBP3.2571.12.3,IGFBP3.2571.12.3,PASS,PASS,Human,6.79046810512326,9.13077519825562
2573-20,IL6.2573.20.15,IL6.2573.20.15,PASS,PASS,Human,5.82500954037813,10.2079548945946
2575-5,LEP.2575.5.5,LEP.2575.5.5,PASS,PASS,Human,4.25893108168211,6.01139219118788
2579-17,MMP9.2579.17.5,MMP9.2579.17.5,PASS,PASS,Human,6.30804713065307,5.33243232884242
2580-83,MPO.2580.83.2,MPO.2580.83.2,PASS,PASS,Human,4.93562068467348,6.12094495173277
2585-2,PRL.2585.2.5,PRL.2585.2.5,PASS,PASS,Human,5.25796967838869,3.65234063081769
2590-69,ROR1.2590.69.4,ROR1.2590.69.4,PASS,PASS,Human,3.82456850845542,4.99106868133366
2597-8,VEGFA.2597.8.3,VEGFA.2597.8.3,PASS,PASS,Human,3.67409456527946,7.07756368169862
2599-51,TNFSF9.2599.51.2,TNFSF9.2599.51.2,PASS,PASS,Human,3.42425599022413,3.45677154159982
2602-2,ANGPT2.2602.2.2,ANGPT2.2602.2.2,PASS,PASS,Human,3.73507255537751,9.7493751325358
2603-61,CD80.2603.61.2,CD80.2603.61.2,PASS,PASS,Human,9.87319887801504,4.07210229622842
2605-49,TNFRSF8.2605.49.2,TNFRSF8.2605.49.2,PASS,PASS,Human,6.34559993430666,5.37292552677887
2607-54,CRLF1.CLCF1.2607.54.2,CRLF1.CLCF1.2607.54.2,PASS,PASS,Human,4.44523609555792,3.26268864430398
2611-72,TYRO3.2611.72.2,TYRO3.2611.72.2,PASS,PASS,Human,5.68780873722916,12.5022010887118
2612-5,EIF5.2612.5.2,EIF5.2612.5.2,PASS,PASS,Human,13.926566652637,9.74996645729668
